Princeton,75,Saint Peter's,72
Saint Francis (PA),68,American,48
American,48,Saint Francis (PA),68
Florida,74,Saint Joseph's,63
Saint Louis,76,St. Francis (NY),60
Saint Joseph's,63,Florida,74
Rutgers,87,Central Arkansas,84
Rhode Island,73,Cleveland State,45
Cleveland State,45,Rhode Island,73
Bethune-Cookman,64,Richmond,89
Central Arkansas,84,Rutgers,87
Richmond,89,Bethune-Cookman,64
North Carolina-Wilmington,80,Western Michigan,76
North Carolina A&T,68,Buffalo,86
Western Michigan,76,North Carolina-Wilmington,80
North Dakota,77,Bowling Green State,59
Bowling Green State,59,North Dakota,77
Buffalo,86,North Carolina A&T,68
Lafayette,66,NJIT,80
New Mexico State,85,Mississippi Valley State,46
NJIT,80,Lafayette,66
Ohio,93,Norfolk State,71
Norfolk State,71,Ohio,93
Northern Kentucky,56,Morehead State,64
Morehead State,64,Northern Kentucky,56
Massachusetts-Lowell,57,Notre Dame,83
Nevada,85,Pacific,82
Notre Dame,83,Massachusetts-Lowell,57
Northern Iowa,71,North Carolina,67
Northern Colorado,72,Maryland-Baltimore County,81
Maryland-Baltimore County,81,Northern Colorado,72
North Carolina,67,Northern Iowa,71
St. Francis (NY),60,Saint Louis,76
Texas State,62,Texas-El Paso,77
Texas-El Paso,77,Texas State,62
Niagara,67,Vermont,85
Virginia Military Institute,52,Virginia Tech,76
Vermont,85,Niagara,67
Texas Christian,67,South Dakota State,76
Texas A&M-Corpus Christi,56,Texas,67
Texas,67,Texas A&M-Corpus Christi,56
North Carolina-Asheville,47,Texas A&M,75
South Dakota State,76,Texas Christian,67
Texas A&M,75,North Carolina-Asheville,47
Western Kentucky,67,Stony Brook,66
Wofford,73,Maryland-Eastern Shore,63
Maryland-Eastern Shore,63,Wofford,73
Stony Brook,66,Western Kentucky,67
Maine,73,Wagner,87
Virginia Tech,76,Virginia Military Institute,52
Wagner,87,Maine,73
Washington,104,Pennsylvania,67
Pennsylvania,67,Washington,104
San Francisco,58,UC-Riverside,57
UC-Riverside,57,San Francisco,58
Boston University,78,South Florida,66
San Diego State,43,Arkansas-Little Rock,49
Southern Illinois,86,Sam Houston State,81
Sam Houston State,81,Southern Illinois,86
Kennesaw State,65,Samford,77
Arkansas-Little Rock,49,San Diego State,43
Samford,77,Kennesaw State,65
Elon,55,Syracuse,66
St. Bonaventure,94,Loyola (MD),82
Syracuse,66,Elon,55
Tennessee State,66,Middle Tennessee,69
Middle Tennessee,69,Tennessee State,66
Loyola (MD),82,St. Bonaventure,94
New Mexico,82,Southern California,90
South Florida,66,Boston University,78
Southern California,90,New Mexico,82
Texas-San Antonio,82,Southern Utah,79
Southern Utah,79,Texas-San Antonio,82
William & Mary,66,Dayton,69
Dayton,69,William & Mary,66
Delaware State,66,Lamar,77
DePaul,67,Florida State,83
Lamar,77,Delaware State,66
Davidson,82,College of Charleston,81
Connecticut,83,Furman,58
College of Charleston,81,Davidson,82
Furman,58,Connecticut,83
Eastern Kentucky,92,South Carolina State,82
Western Illinois,83,Eastern Illinois,63
South Carolina State,82,Eastern Kentucky,92
Evansville,93,Belmont,88
Belmont,88,Evansville,93
Eastern Illinois,63,Western Illinois,83
Drake,73,Missouri-Kansas City,79
Florida State,83,DePaul,67
Missouri-Kansas City,79,Drake,73
Monmouth,82,Drexel,74
Drexel,74,Monmouth,82
Siena,78,Bryant,59
Bryant,59,Siena,78
Austin Peay,64,Cal Poly,73
Cal State Fullerton,67,San Diego,55
Cal Poly,73,Austin Peay,64
Longwood,67,Ball State,78
Ball State,78,Longwood,67
Central Florida,65,North Carolina-Greensboro,54
Cornell,62,Canisius,87
North Carolina-Greensboro,54,Central Florida,65
Canisius,87,Cornell,62
UC-Santa Barbara,59,Oregon State,71
San Diego,55,Cal State Fullerton,67
Oregon State,71,UC-Santa Barbara,59
Morgan State,59,Campbell,54
Campbell,54,Morgan State,59
Fairfield,83,Sacred Heart,79
Marist,72,Kent State,79
Northeastern,79,Lipscomb,67
Lipscomb,67,Northeastern,79
Kent State,79,Marist,72
Southern Illinois-Edwardsville,67,IPFW,87
Oral Roberts,74,James Madison,64
James Madison,64,Oral Roberts,74
Miami (OH),67,Florida Atlantic,75
Florida Atlantic,75,Miami (OH),67
Mississippi Valley State,46,New Mexico State,85
Manhattan,67,Bucknell,80
North Florida,61,Louisville,89
Louisville,89,North Florida,61
Loyola (IL),69,Toledo,62
Bucknell,80,Manhattan,67
Toledo,62,Loyola (IL),69
Gonzaga,101,Mount St. Mary's,56
Fordham,85,Fairleigh Dickinson,62
Mount St. Mary's,56,Gonzaga,101
Louisiana Tech,86,Grambling,67
Grambling,67,Louisiana Tech,86
Fairleigh Dickinson,62,Fordham,85
Florida Gulf Coast,104,Youngstown State,101
Sacred Heart,79,Fairfield,83
Youngstown State,101,Florida Gulf Coast,104
Tennessee-Martin,62,Florida International,69
Florida International,69,Tennessee-Martin,62
Illinois,77,Chattanooga,81
Chattanooga,81,Illinois,77
Houston Baptist,56,Illinois State,72
IPFW,87,Southern Illinois-Edwardsville,67
Illinois State,72,Houston Baptist,56
Western Carolina,69,High Point,75
High Point,75,Western Carolina,69
Florida A&M,52,Houston,97
Houston,97,Florida A&M,52
Holy Cross,56,Quinnipiac,62
Quinnipiac,62,Holy Cross,56
Fresno State,82,Rice,65
Purdue,85,Florida,70
Abilene Christian,57,Portland,87
Portland,87,Abilene Christian,57
Florida,70,Purdue,85
Stanford,61,Saint Mary's (CA),78
Mississippi,63,Seton Hall,75
Seton Hall,75,Mississippi,63
Saint Mary's (CA),78,Stanford,61
Rice,65,Fresno State,82
Old Dominion,64,Saint Joseph's,66
Saint Joseph's,66,Old Dominion,64
Nebraska,92,Southeastern Louisiana,65
Wyoming,82,Montana State,83
Mississippi State,84,Missouri State,70
Missouri State,70,Mississippi State,84
Montana State,83,Wyoming,82
Northern Colorado,76,Austin Peay,91
Oregon,73,Valparaiso,67
Valparaiso,67,Oregon,73
Austin Peay,91,Northern Colorado,76
Southeastern Louisiana,65,Nebraska,92
Niagara,73,North Carolina A&T,72
North Carolina A&T,72,Niagara,73
Buffalo,77,Vermont,71
Vermont,71,Buffalo,77
Akron,56,Villanova,75
Utah,74,Temple,68
Appalachian State,48,Tulane,76
Tulane,76,Appalachian State,48
Temple,68,Utah,74
Wisconsin,74,Virginia Commonwealth,73
Bowling Green State,79,Youngstown State,72
Youngstown State,72,Bowling Green State,79
Virginia Commonwealth,73,Wisconsin,74
Villanova,75,Akron,56
George Mason,66,Virginia,83
Virginia,83,George Mason,66
Gardner-Webb,64,Tennessee,89
Yale,69,Southern Methodist,71
Hofstra,84,South Carolina,94
South Carolina,94,Hofstra,84
Southern Methodist,71,Yale,69
Texas-Rio Grande Valley,61,Portland State,79
Minnesota,68,Texas Tech,81
Texas Tech,81,Minnesota,68
Portland State,79,Texas-Rio Grande Valley,61
Tennessee,89,Gardner-Webb,64
Alcorn State,66,Texas-El Paso,88
Texas-El Paso,88,Alcorn State,66
Colorado State,95,Oakland,89
Oakland,89,Colorado State,95
Columbia,88,Lehigh,61
Nebraska-Omaha,82,Colorado,87
Arkansas-Pine Bluff,50,Cincinnati,99
Cincinnati,99,Arkansas-Pine Bluff,50
Colorado,87,Nebraska-Omaha,82
Longwood,97,Eastern Kentucky,110
Florida Gulf Coast,73,North Dakota,60
North Dakota,60,Florida Gulf Coast,73
Eastern Kentucky,110,Longwood,97
Lehigh,61,Columbia,88
Duke,86,Georgetown,84
Georgetown,84,Duke,86
Arizona,61,Northwestern State,42
Northwestern State,42,Arizona,61
Arkansas State,78,Jackson State,69
Jacksonville State,55,Alabama-Birmingham,61
Air Force,64,Robert Morris,52
Robert Morris,52,Air Force,64
Alabama-Birmingham,61,Jacksonville State,55
Harvard,56,Boston College,69
Bradley,60,Towson,62
Towson,62,Bradley,60
Boston College,69,Harvard,56
Jackson State,69,Arkansas State,78
Ball State,72,South Carolina State,60
South Carolina State,60,Ball State,72
Long Island University,78,North Carolina Central,77
North Carolina Central,77,Long Island University,78
Oklahoma State,82,Long Beach State,77
Florida Atlantic,65,Lipscomb,79
Lipscomb,79,Florida Atlantic,65
Long Beach State,77,Oklahoma State,82
Miami (FL),85,Butler,75
Miami (OH),67,Northeastern,61
Northeastern,61,Miami (OH),67
Butler,75,Miami (FL),85
Cal Poly,78,Maryland-Baltimore County,65
Maryland-Baltimore County,65,Cal Poly,78
East Tennessee State,69,Georgia Tech,68
Georgia Tech,68,East Tennessee State,69
George Washington,92,Army,81
Florida International,70,Oral Roberts,76
Oral Roberts,76,Florida International,70
Army,81,George Washington,92
Tulsa,67,Indiana State,59
James Madison,75,Tennessee-Martin,78
Tennessee-Martin,78,James Madison,75
Indiana State,59,Tulsa,67
Hawaii,99,Nicholls State,74
Nicholls State,74,Hawaii,99
Pepperdine,84,Duquesne,70
NJIT,76,Providence,83
Providence,83,NJIT,76
Duquesne,70,Pepperdine,84
Creighton,85,Rutgers,75
East Carolina,54,San Diego State,79
San Diego State,79,East Carolina,54
Eastern Washington,52,Seattle,58
Rutgers,75,Creighton,85
Samford,83,Troy,79
Troy,79,Samford,83
Michigan State,89,Eastern Michigan,65
Memphis,64,Texas-Arlington,68
Texas-Arlington,68,Memphis,64
Eastern Michigan,65,Michigan State,89
Milwaukee,63,Murray State,66
Idaho,65,North Texas,63
North Texas,63,Idaho,65
Murray State,66,Milwaukee,63
North Carolina,80,Northwestern,69
Northwestern,69,North Carolina,80
Bethune-Cookman,44,West Virginia,97
West Virginia,97,Bethune-Cookman,44
Drake,81,Western Kentucky,79
UCLA,77,Nevada-Las Vegas,75
St. John's (NY),55,Vanderbilt,92
Vanderbilt,92,St. John's (NY),55
Western Kentucky,79,Drake,81
Xavier,78,Northern Kentucky,66
North Dakota,69,Youngstown State,79
Youngstown State,79,North Dakota,69
Northern Kentucky,66,Xavier,78
Nevada-Las Vegas,75,UCLA,77
South Carolina,83,Tulsa,75
Tulsa,75,South Carolina,83
Cal State Northridge,61,Southern California,96
Seattle,58,Eastern Washington,52
Belmont,98,South Alabama,85
South Alabama,85,Belmont,98
Southern California,96,Cal State Northridge,61
Massachusetts,82,Clemson,65
Clemson,65,Massachusetts,82
DePaul,82,Norfolk State,78
Norfolk State,78,DePaul,82
Davidson,77,Mercer,71
Mercer,71,Davidson,77
Weber State,63,Central Michigan,60
Savannah State,59,Baylor,100
Arizona State,79,North Carolina State,76
North Carolina State,76,Arizona State,79
Baylor,100,Savannah State,59
University of California,89,Sam Houston State,63
Central Arkansas,98,Texas-San Antonio,84
Texas-San Antonio,84,Central Arkansas,98
Central Michigan,60,Weber State,63
Sam Houston State,63,University of California,89
UC-Irvine,79,Santa Clara,61
Santa Clara,61,UC-Irvine,79
Kansas State,66,Missouri,42
Wake Forest,82,Indiana,78
Chattanooga,63,Iowa State,83
Iowa State,83,Chattanooga,63
Missouri,42,Kansas State,66
Lafayette,75,La Salle,83
Louisiana State,80,Marquette,81
Marquette,81,Louisiana State,80
IUPUI,63,Kennesaw State,71
Kennesaw State,71,IUPUI,63
La Salle,83,Lafayette,75
Indiana,78,Wake Forest,82
Florida State,90,Ohio,81
Ohio,81,Florida State,90
Grand Canyon,94,Mississippi Valley State,60
Bowling Green State,82,Florida Gulf Coast,77
Florida Gulf Coast,77,Bowling Green State,82
Mississippi Valley State,60,Grand Canyon,94
Texas Southern,81,Howard,87
Chicago State,79,Illinois,82
Illinois,82,Chicago State,79
Hofstra,66,Indiana State,67
Indiana State,67,Hofstra,66
Howard,87,Texas Southern,81
Quinnipiac,69,North Carolina Central,59
North Carolina Central,59,Quinnipiac,69
Texas Christian,60,Rhode Island,66
Rhode Island,66,Texas Christian,60
Portland,97,Alcorn State,65
Penn State,74,Radford,86
Valparaiso,63,Oregon State,57
Alcorn State,65,Portland,97
Radford,86,Penn State,74
Winthrop,79,South Carolina Upstate,78
Albany (NY),61,South Florida,63
South Carolina Upstate,78,Winthrop,79
Sacramento State,84,UC-Davis,79
UC-Davis,79,Sacramento State,84
Saint Louis,70,North Florida,57
North Florida,57,Saint Louis,70
Oregon State,57,Valparaiso,63
Kansas State,70,North Carolina,80
Robert Morris,71,New Mexico State,81
Louisiana State,72,North Carolina State,83
North Carolina,80,Kansas State,70
New Mexico State,81,Robert Morris,71
Pepperdine,55,Murray State,59
Murray State,59,Pepperdine,55
Nebraska,67,Arkansas-Pine Bluff,44
Arkansas-Pine Bluff,44,Nebraska,67
Ohio State,74,Louisiana Tech,82
Louisiana Tech,82,Ohio State,74
Oklahoma,96,Incarnate Word,63
Incarnate Word,63,Oklahoma,96
Northwestern,67,Missouri,62
North Texas,72,Samford,74
North Carolina State,83,Louisiana State,72
Missouri,62,Northwestern,67
Samford,74,North Texas,72
North Carolina A&T,60,Virginia Tech,90
Virginia Military Institute,76,Presbyterian,61
Vanderbilt,86,Wake Forest,64
Virginia Tech,90,North Carolina A&T,60
Presbyterian,61,Virginia Military Institute,76
UCLA,73,Kansas,92
Kansas,92,UCLA,73
Utah Valley,55,Utah State,81
Utah State,81,Utah Valley,55
Western Kentucky,88,Central Michigan,60
Central Michigan,60,Western Kentucky,88
Wake Forest,64,Vanderbilt,86
Texas-Rio Grande Valley,83,Southeast Missouri State,74
Southern Illinois-Edwardsville,74,Campbell,77
Campbell,77,Southern Illinois-Edwardsville,74
Southern Utah,66,Cal State Fullerton,80
Cal State Fullerton,80,Southern Utah,66
Southern Illinois,97,Oakland,88
South Florida,63,Albany (NY),61
Oakland,88,Southern Illinois,97
Florida A&M,54,Texas-El Paso,72
Tennessee Tech,86,Jackson State,82
Southeast Missouri State,74,Texas-Rio Grande Valley,83
Texas-El Paso,72,Florida A&M,54
Jackson State,82,Tennessee Tech,86
Tennessee,95,Army,80
Army,80,Tennessee,95
Wofford,59,Columbia,70
Columbia,70,Wofford,59
Fairleigh Dickinson,72,Delaware,73
Delaware,73,Fairleigh Dickinson,72
Colorado State,108,Abilene Christian,100
Coastal Carolina,67,College of Charleston,61
Rider,52,Cleveland State,57
Abilene Christian,100,Colorado State,108
College of Charleston,61,Coastal Carolina,67
Akron,63,Green Bay,66
George Washington,94,Gardner-Webb,65
Hartford,77,Niagara,73
Green Bay,66,Akron,63
Gardner-Webb,65,George Washington,94
Weber State,74,Drake,58
Drake,58,Weber State,74
Fordham,84,Colgate,58
Colgate,58,Fordham,84
Cleveland State,57,Rider,52
UC-Riverside,81,Delaware State,55
Siena,83,Bucknell,81
Canisius,73,St. Bonaventure,77
Delaware State,55,UC-Riverside,81
Bucknell,81,Siena,83
Marquette,78,Arizona State,73
Arizona State,73,Marquette,78
New Hampshire,88,Brown,77
Brown,77,New Hampshire,88
East Tennessee State,76,Charleston Southern,77
Charleston Southern,77,East Tennessee State,76
Southeastern Louisiana,49,Cincinnati,64
Cincinnati,64,Southeastern Louisiana,49
Binghamton,81,Central Connecticut State,75
St. Bonaventure,77,Canisius,73
Central Connecticut State,75,Binghamton,81
Illinois State,66,Maryland,77
Stony Brook,76,Loyola (MD),63
Fairfield,113,Maryland-Eastern Shore,74
Maryland,77,Illinois State,66
Loyola (MD),63,Stony Brook,76
Kentucky,82,Boston University,62
Boston University,62,Kentucky,82
St. Francis (NY),41,Louisville,85
Louisville,85,St. Francis (NY),41
Milwaukee,92,Duquesne,96
Duquesne,96,Milwaukee,92
Morehead State,85,Marshall,61
Marshall,61,Morehead State,85
Miami (OH),53,IPFW,57
Maryland-Eastern Shore,74,Fairfield,113
IPFW,57,Miami (OH),53
Saint Francis (PA),60,Kent State,79
St. John's (NY),73,Indiana,83
Indiana,83,St. John's (NY),73
Troy,63,Idaho,69
Houston Baptist,68,South Dakota State,92
Niagara,73,Hartford,77
Idaho,69,Troy,63
South Dakota State,92,Houston Baptist,68
Belmont,80,Kennesaw State,55
Kent State,79,Saint Francis (PA),60
Kennesaw State,55,Belmont,80
South Alabama,78,IUPUI,68
IUPUI,68,South Alabama,78
Jacksonville State,69,Alabama A&M,73
Alabama A&M,73,Jacksonville State,69
Rice,92,Lamar,84
Lamar,84,Rice,92
Rider,67,Houston Baptist,56
Houston Baptist,56,Rider,67
Rhode Island,63,Maryland,86
Lafayette,52,Princeton,104
Pittsburgh,93,Cornell,49
Maryland,86,Rhode Island,63
Princeton,104,Lafayette,52
Toledo,89,San Jose State,74
San Jose State,74,Toledo,89
Rutgers,58,Clemson,76
Clemson,76,Rutgers,58
San Francisco,61,UC-Santa Barbara,68
UC-Santa Barbara,68,San Francisco,61
Nebraska-Omaha,105,Northern Colorado,85
Troy,86,North Texas,74
Northern Colorado,85,Nebraska-Omaha,105
Drake,69,Pepperdine,53
Pennsylvania,80,La Salle,64
Cornell,49,Pittsburgh,93
Pepperdine,53,Drake,69
La Salle,64,Pennsylvania,80
Oregon,91,Arkansas State,68
Arkansas State,68,Oregon,91
Washington,64,Gonzaga,80
Duquesne,81,Western Kentucky,73
Gonzaga,80,Washington,64
Virginia,80,Lehigh,54
Lehigh,54,Virginia,80
Virginia Commonwealth,72,American,44
American,44,Virginia Commonwealth,72
Wyoming,68,Cal State Bakersfield,64
Cal State Bakersfield,64,Wyoming,68
Wisconsin,85,Prairie View,67
Hampton,67,William & Mary,86
Western Kentucky,73,Duquesne,81
Prairie View,67,Wisconsin,85
William & Mary,86,Hampton,67
Texas,73,Texas A&M,84
Grambling,40,Texas-Arlington,73
Texas A&M,84,Texas,73
South Dakota State,77,Cleveland State,66
Cleveland State,66,South Dakota State,77
Syracuse,83,Charlotte,70
Charlotte,70,Syracuse,83
Wake Forest,80,UCLA,77
UCLA,77,Wake Forest,80
Texas Southern,91,Texas-San Antonio,80
Illinois State,60,Texas Christian,71
Texas-Arlington,73,Grambling,40
Texas-San Antonio,80,Texas Southern,91
Texas Christian,71,Illinois State,60
Florida,86,Vermont,62
Idaho State,69,Denver,79
Denver,79,Idaho State,69
Yale,61,Duke,80
Duke,80,Yale,61
Harvard,80,Bryant,45
Bryant,45,Harvard,80
Sacred Heart,60,Holy Cross,69
Holy Cross,69,Sacred Heart,60
High Point,46,Georgia,49
Florida International,80,Long Island University,72
Vermont,62,Florida,86
Georgia,49,High Point,46
Long Island University,72,Florida International,80
Brigham Young,75,Mississippi Valley State,68
New Orleans,64,Bradley,51
Central Michigan,78,Milwaukee,84
Mississippi Valley State,68,Brigham Young,75
Bradley,51,New Orleans,64
Colorado,81,Air Force,70
Air Force,70,Colorado,81
Massachusetts,76,Creighton,97
Creighton,97,Massachusetts,76
Georgia Southern,90,Citadel,95
Milwaukee,84,Central Michigan,78
Citadel,95,Georgia Southern,90
Central Arkansas,54,Howard,73
Mississippi,68,Georgia State,59
Georgia State,59,Mississippi,68
Michigan,60,Connecticut,74
Navy,75,Maryland-Baltimore County,54
Connecticut,74,Michigan,60
Montana,53,North Dakota State,73
Nicholls State,63,New Mexico,75
North Texas,74,Troy,86
North Dakota State,73,Montana,53
New Mexico,75,Nicholls State,63
Weber State,75,Murray State,59
Murray State,59,Weber State,75
Portland State,73,Nevada,76
Nevada,76,Portland State,73
Vanderbilt,63,Kansas,70
Kansas,70,Vanderbilt,63
Nevada-Las Vegas,72,Indiana,69
Idaho,58,Samford,75
Howard,73,Central Arkansas,54
Indiana,69,Nevada-Las Vegas,72
Samford,75,Idaho,58
George Mason,67,Manhattan,69
Maine,92,Longwood,82
Maryland-Baltimore County,54,Navy,75
Manhattan,69,George Mason,67
Longwood,82,Maine,92
San Diego,57,Loyola (IL),67
Loyola (IL),67,San Diego,57
Loyola Marymount,82,Cal State Northridge,80
Cal State Northridge,80,Loyola Marymount,82
San Diego State,72,University of California,58
University of California,58,San Diego State,72
Providence,74,Evansville,64
Stephen F. Austin,79,Western Michigan,71
Wichita State,69,Southern California,72
Southern California,72,Wichita State,69
Michigan State,99,Boston College,68
Boston College,68,Michigan State,99
Michigan,102,Charlotte,47
Evansville,64,Providence,74
Notre Dame,68,Monmouth,70
Monmouth,70,Notre Dame,68
Western Michigan,71,Stephen F. Austin,79
Richmond,59,West Virginia,67
Villanova,59,Stanford,45
Stanford,45,Villanova,59
Xavier,64,Alabama,45
Alabama,45,Xavier,64
West Virginia,67,Richmond,59
Connecticut,76,Syracuse,79
Stetson,83,Bethune-Cookman,70
Bethune-Cookman,70,Stetson,83
Washington,70,Texas,82
Texas,82,Washington,70
Syracuse,79,Connecticut,76
Drexel,66,North Carolina-Asheville,85
Iowa,77,Dayton,82
Dayton,82,Iowa,77
East Carolina,46,Arkansas-Little Rock,54
Arkansas-Little Rock,54,East Carolina,46
North Carolina-Asheville,85,Drexel,66
Arizona,75,Santa Clara,73
UC-Irvine,64,Boise State,71
Boise State,71,UC-Irvine,64
Santa Clara,73,Arizona,75
Elon,79,Mount St. Mary's,74
Liberty,62,Appalachian State,73
Appalachian State,73,Liberty,62
Texas A&M,62,Gonzaga,61
Charlotte,47,Michigan,102
Tulane,61,Mercer,71
Mercer,71,Tulane,61
Texas A&M-Corpus Christi,73,Furman,69
Furman,69,Texas A&M-Corpus Christi,73
Mount St. Mary's,74,Elon,79
